Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4003,Ammonium nitrate (AN),2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4003,Ammonium nitrate (AN),2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4003,Ammonium nitrate (AN),2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4003,Ammonium nitrate (AN),2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4003,Ammonium nitrate (AN),2021,2021,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2008,2008,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2009,2009,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2010,2010,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2011,2011,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2012,2012,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2013,2013,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2014,2014,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2015,2015,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2016,2016,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2002,2002,t,68894,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2003,2003,t,68894,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2008,2008,t,37103,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2009,2009,t,44810,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2010,2010,t,46430,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2011,2011,t,38265,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2016,2016,t,45949.45,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2017,2017,t,45369.61,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2018,2018,t,39131.98,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2019,2019,t,42110.07,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2020,2020,t,39106.38,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2021,2021,t,40675.97,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4001,Urea,2008,2008,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4001,Urea,2009,2009,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4001,Urea,2010,2010,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4001,Urea,2011,2011,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4001,Urea,2012,2012,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4001,Urea,2013,2013,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4001,Urea,2014,2014,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4001,Urea,2015,2015,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4001,Urea,2016,2016,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4001,Urea,2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4001,Urea,2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4001,Urea,2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4001,Urea,2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4001,Urea,2002,2002,t,6657,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4001,Urea,2003,2003,t,6657,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4001,Urea,2009,2009,t,5191,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4001,Urea,2010,2010,t,13541,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4001,Urea,2011,2011,t,13069,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4001,Urea,2016,2016,t,228.9,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4001,Urea,2017,2017,t,177.32,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4001,Urea,2018,2018,t,114.07,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4001,Urea,2019,2019,t,74.14,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4001,Urea,2020,2020,t,81.36,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4001,Urea,2021,2021,t,88.83,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2008,2008,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2009,2009,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2010,2010,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2011,2011,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2012,2012,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2013,2013,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2014,2014,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2002,2002,t,5163,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2003,2003,t,5163,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2010,2010,t,614,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2011,2011,t,837,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,t,2529.4,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,t,2460.41,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2018,2018,t,3511.95,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2019,2019,t,1939.57,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2020,2020,t,1557.9,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2021,2021,t,1859.19,A,Official figure
RFB,Fertilizers by Product,470,Malta,5510,Production,4003,Ammonium nitrate (AN),2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,470,Malta,5510,Production,4003,Ammonium nitrate (AN),2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,470,Malta,5510,Production,4003,Ammonium nitrate (AN),2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,470,Malta,5510,Production,4003,Ammonium nitrate (AN),2021,2021,t,0,A,Official figure
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4003,Ammonium nitrate (AN),2002,2002,t,274,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4003,Ammonium nitrate (AN),2003,2003,t,253,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4003,Ammonium nitrate (AN),2004,2004,t,163,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4003,Ammonium nitrate (AN),2005,2005,t,474,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4003,Ammonium nitrate (AN),2006,2006,t,432.76,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4003,Ammonium nitrate (AN),2007,2007,t,420.53,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4003,Ammonium nitrate (AN),2008,2008,t,231,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4003,Ammonium nitrate (AN),2009,2009,t,266,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4003,Ammonium nitrate (AN),2010,2010,t,200,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4003,Ammonium nitrate (AN),2011,2011,t,182,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,470,Malta,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,470,Malta,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,470,Malta,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2021,2021,t,0,A,Official figure
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2002,2002,t,130,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2003,2003,t,305,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2004,2004,t,336,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2005,2005,t,168,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2006,2006,t,96,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2007,2007,t,37.35,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2009,2009,t,147,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2010,2010,t,162.6,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2011,2011,t,109.01,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5510,Production,4001,Urea,2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,470,Malta,5510,Production,4001,Urea,2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,470,Malta,5510,Production,4001,Urea,2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,470,Malta,5510,Production,4001,Urea,2021,2021,t,0,A,Official figure
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4001,Urea,2003,2003,t,3,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4001,Urea,2007,2007,t,19.39,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4001,Urea,2008,2008,t,14.67,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4001,Urea,2009,2009,t,11,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4001,Urea,2010,2010,t,37.95,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4001,Urea,2011,2011,t,312.52,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,470,Malta,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,470,Malta,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,470,Malta,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2021,2021,t,0,A,Official figure
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2002,2002,t,2,I,Imputed value
RFB,Fertilizers by Product,470,Malta,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2010,2010,t,5,I,Imputed value
RFB,Fertilizers by Product,528,Netherlands (Kingdom of the),5510,Production,4003,Ammonium nitrate (AN),2016,2016,t,191143,A,Official figure
RFB,Fertilizers by Product,528,Netherlands (Kingdom of the),5157,Agricultural Use,4003,Ammonium nitrate (AN),2016,2016,t,0,A,Official figure
RFB,Fertilizers by Product,528,Netherlands (Kingdom of the),5157,Agricultural Use,4003,Ammonium nitrate (AN),2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,528,Netherlands (Kingdom of the),5157,Agricultural Use,4003,Ammonium nitrate (AN),2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,528,Netherlands (Kingdom of the),5157,Agricultural Use,4003,Ammonium nitrate (AN),2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,528,Netherlands (Kingdom of the),5157,Agricultural Use,4003,Ammonium nitrate (AN),2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,528,Netherlands (Kingdom of the),5157,Agricultural Use,4003,Ammonium nitrate (AN),2021,2021,t,0,A,Official figure
RFB,Fertilizers by Product,528,Netherlands (Kingdom of the),5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2016,2016,t,2737223,A,Official figure
RFB,Fertilizers by Product,528,Netherlands (Kingdom of the),5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2016,2016,t,511884,A,Official figure
RFB,Fertilizers by Product,528,Netherlands (Kingdom of the),5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2017,2017,t,499813,A,Official figure
RFB,Fertilizers by Product,528,Netherlands (Kingdom of the),5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2018,2018,t,446328,A,Official figure
